"","datetime","lake","depth","unit","variable","observation"
"284",2024-07-05 13:00:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",8.73
"285",2024-07-05 13:01:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",8.53
"286",2024-07-05 13:01:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",8.7
"287",2024-07-05 13:02:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",8.43
"288",2024-07-05 13:02:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",8.17
"289",2024-07-05 13:03:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",7.82
"290",2024-07-05 13:03:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",6.63
"291",2024-07-05 13:04:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",7.43
"292",2024-07-05 13:04:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",8.64
"293",2024-07-05 13:05:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",9.01
"294",2024-07-05 13:05:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",9.65
"295",2024-07-05 13:06:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",9.86
"296",2024-07-05 13:06:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",9.87
"297",2024-07-05 13:07:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",10.42
"298",2024-07-05 13:07:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",10.88
"299",2024-07-05 13:08:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",10.55
"300",2024-07-05 13:08:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",9.87
"301",2024-07-05 13:09:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",8.49
"302",2024-07-05 13:09:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",6.07
"303",2024-07-05 13:10:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",2.75
"304",2024-07-05 13:10:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",0.58
"305",2024-07-05 13:11:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.08
"306",2024-07-05 13:11:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.02
"307",2024-07-05 13:12:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.02
"308",2024-07-05 13:12:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.02
"309",2024-07-05 13:13:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.02
"310",2024-07-05 13:13:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.02
"311",2024-07-05 13:14:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.01
"312",2024-07-08 16:45:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",9.17
"313",2024-07-08 16:45:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",9.17
"314",2024-07-08 16:46:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",9.41
"315",2024-07-08 16:46:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",9.48
"316",2024-07-08 16:47:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",9.41
"317",2024-07-08 16:47:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",9.19
"318",2024-07-08 16:48:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",8.15
"319",2024-07-08 16:48:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",7.95
"320",2024-07-08 16:49:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",7.77
"321",2024-07-08 16:49:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",7.14
"322",2024-07-08 16:50:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",6.5
"323",2024-07-08 16:50:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",7.47
"324",2024-07-08 16:51:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",8.81
"325",2024-07-08 16:51:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",9.09
"326",2024-07-08 16:52:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",9.12
"327",2024-07-08 16:52:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",9.57
"328",2024-07-08 16:53:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",9.94
"329",2024-07-08 16:53:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",10.51
"330",2024-07-08 16:54:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",10.49
"331",2024-07-08 16:54:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",9.83
"332",2024-07-08 16:55:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",8.37
"333",2024-07-08 16:55:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",6.88
"334",2024-07-08 16:56:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",4.02
"335",2024-07-08 16:56:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",1.26
"336",2024-07-08 16:57:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.21
"337",2024-07-08 16:57:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.05
"338",2024-07-08 16:58:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"339",2024-07-08 16:58:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.03
"340",2024-07-08 16:59:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.02
"341",2024-07-08 16:59:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"342",2024-07-08 17:00:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.03
"343",2024-07-10 13:33:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",9.47
"344",2024-07-10 13:33:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",9.53
"345",2024-07-10 13:34:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",9.64
"346",2024-07-10 13:34:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",9.64
"347",2024-07-10 13:35:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",9.6
"348",2024-07-10 13:35:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",9.78
"349",2024-07-10 13:36:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",9.25
"350",2024-07-10 13:36:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",8.4
"351",2024-07-10 13:37:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",7.71
"352",2024-07-10 13:37:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",7.16
"353",2024-07-10 13:38:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",6.69
"354",2024-07-10 13:38:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",7.48
"355",2024-07-10 13:39:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",8.44
"356",2024-07-10 13:39:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",9.18
"357",2024-07-10 13:40:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",9.11
"358",2024-07-10 13:40:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",8.53
"359",2024-07-10 13:41:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",8.61
"360",2024-07-10 13:41:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",9.69
"361",2024-07-10 13:42:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",10.06
"362",2024-07-10 13:42:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",10.33
"363",2024-07-10 13:43:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",9.82
"364",2024-07-10 13:43:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",7.76
"365",2024-07-10 13:44:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",3.45
"366",2024-07-10 13:44:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",0.97
"367",2024-07-10 13:45:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.23
"368",2024-07-10 13:45:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.05
"369",2024-07-10 13:46:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"370",2024-07-10 13:46:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.01
"371",2024-07-10 13:47:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.02
"372",2024-07-10 13:47:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.02
"373",2024-07-10 13:48:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.01
"374",2024-07-12 15:51:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",9.97
"375",2024-07-12 15:51:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",10.07
"376",2024-07-12 15:52:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",10.24
"377",2024-07-12 15:52:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",10.2
"378",2024-07-12 15:53:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",10.02
"379",2024-07-12 15:53:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",9.97
"380",2024-07-12 15:54:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",10.4
"381",2024-07-12 15:54:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",9.51
"382",2024-07-12 15:55:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",7.87
"383",2024-07-12 15:55:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",6.95
"384",2024-07-12 15:56:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",6.6
"385",2024-07-12 15:56:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",7.37
"386",2024-07-12 15:57:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",8.25
"387",2024-07-12 15:57:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",8.96
"388",2024-07-12 15:58:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",9.13
"389",2024-07-12 15:58:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",9.5
"390",2024-07-12 15:59:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",9.58
"391",2024-07-12 15:59:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",9.89
"392",2024-07-12 16:00:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",10.18
"393",2024-07-12 16:00:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",9.63
"394",2024-07-12 16:01:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",8.6
"395",2024-07-12 16:01:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",7.73
"396",2024-07-12 16:02:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",4.58
"397",2024-07-12 16:02:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",1.05
"398",2024-07-12 16:03:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.22
"399",2024-07-12 16:03:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.06
"400",2024-07-12 16:04:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"401",2024-07-12 16:04:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.03
"402",2024-07-12 16:05:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.03
"403",2024-07-12 16:05:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.02
"404",2024-07-12 16:06:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.02
"405",2024-07-15 14:53:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",10.46
"406",2024-07-15 14:53:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",10.43
"407",2024-07-15 14:54:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",10.66
"408",2024-07-15 14:54:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",10.96
"409",2024-07-15 14:55:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",10.79
"410",2024-07-15 14:55:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",10.58
"411",2024-07-15 14:56:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",9.99
"412",2024-07-15 14:56:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",10.68
"413",2024-07-15 14:57:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",9.66
"414",2024-07-15 14:57:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",8.6
"415",2024-07-15 14:58:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",6.96
"416",2024-07-15 14:58:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",7.17
"417",2024-07-15 14:59:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",7.85
"418",2024-07-15 14:59:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",8.51
"419",2024-07-15 15:00:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",9.16
"420",2024-07-15 15:00:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",9.47
"421",2024-07-15 15:01:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",8.92
"422",2024-07-15 15:01:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",9.9
"423",2024-07-15 15:02:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",10.05
"424",2024-07-15 15:02:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",9.88
"425",2024-07-15 15:03:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",9.26
"426",2024-07-15 15:03:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",8.31
"427",2024-07-15 15:04:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",3.71
"428",2024-07-15 15:04:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",0.82
"429",2024-07-15 15:05:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.15
"430",2024-07-15 15:05:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.07
"431",2024-07-15 15:06:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.05
"432",2024-07-15 15:06:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.02
"433",2024-07-15 15:07:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.03
"434",2024-07-15 15:07:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"435",2024-07-15 15:08:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.02
"436",2024-07-17 13:51:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",10.05
"437",2024-07-17 13:51:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",10.14
"438",2024-07-17 13:52:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",10.14
"439",2024-07-17 13:52:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",10.11
"440",2024-07-17 13:53:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",10.17
"441",2024-07-17 13:53:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",10.18
"442",2024-07-17 13:54:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",10.17
"443",2024-07-17 13:54:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",9.12
"444",2024-07-17 13:55:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",7.66
"445",2024-07-17 13:55:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",6.7
"446",2024-07-17 13:56:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",7.19
"447",2024-07-17 13:56:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",7.64
"448",2024-07-17 13:57:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",7.92
"449",2024-07-17 13:57:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",8.32
"450",2024-07-17 13:58:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",8.73
"451",2024-07-17 13:58:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",9.01
"452",2024-07-17 13:59:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",8.6
"453",2024-07-17 13:59:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",8.65
"454",2024-07-17 14:00:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",9.24
"455",2024-07-17 14:00:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",8.64
"456",2024-07-17 14:01:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",7.64
"457",2024-07-17 14:01:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",5.06
"458",2024-07-17 14:02:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",2.14
"459",2024-07-17 14:02:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",0.29
"460",2024-07-17 14:03:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.08
"461",2024-07-17 14:03:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.02
"462",2024-07-17 14:04:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.02
"463",2024-07-17 14:04:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.02
"464",2024-07-17 14:05:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.02
"465",2024-07-17 14:05:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.02
"466",2024-07-17 14:06:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.01
"467",2024-07-19 14:51:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",11.24
"468",2024-07-19 14:51:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",11.32
"469",2024-07-19 14:52:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",11.33
"470",2024-07-19 14:52:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",11.18
"471",2024-07-19 14:53:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",10.68
"472",2024-07-19 14:53:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",9.99
"473",2024-07-19 14:54:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",8.05
"474",2024-07-19 14:54:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",6.22
"475",2024-07-19 14:55:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",7.08
"476",2024-07-19 14:55:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",6.94
"477",2024-07-19 14:56:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",6.56
"478",2024-07-19 14:56:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",7.61
"479",2024-07-19 14:57:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",8.65
"480",2024-07-19 14:57:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",8.88
"481",2024-07-19 14:58:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",9.19
"482",2024-07-19 14:58:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",9.71
"483",2024-07-19 14:59:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",9.45
"484",2024-07-19 14:59:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",9.39
"485",2024-07-19 15:00:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",8.44
"486",2024-07-19 15:00:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",6.77
"487",2024-07-19 15:01:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",3.52
"488",2024-07-19 15:01:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",1.29
"489",2024-07-19 15:02:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",0.17
"490",2024-07-19 15:02:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",0.04
"491",2024-07-19 15:03:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.03
"492",2024-07-19 15:03:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.03
"493",2024-07-19 15:04:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.02
"494",2024-07-19 15:04:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.03
"495",2024-07-19 15:05:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.02
"496",2024-07-19 15:05:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.02
"497",2024-07-19 15:06:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.02
"498",2024-07-22 14:07:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",10.71
"499",2024-07-22 14:07:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",10.86
"500",2024-07-22 14:08:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",10.95
"501",2024-07-22 14:08:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",11.05
"502",2024-07-22 14:09:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",11.03
"503",2024-07-22 14:09:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",10.86
"504",2024-07-22 14:10:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",10.46
"505",2024-07-22 14:10:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",9.46
"506",2024-07-22 14:11:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",7.34
"507",2024-07-22 14:11:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",6.42
"508",2024-07-22 14:12:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",7.12
"509",2024-07-22 14:12:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",7.89
"510",2024-07-22 14:13:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",8.02
"511",2024-07-22 14:13:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",8.05
"512",2024-07-22 14:14:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",8.16
"513",2024-07-22 14:14:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",8.5
"514",2024-07-22 14:15:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",7.9
"515",2024-07-22 14:15:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",8.98
"516",2024-07-22 14:16:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",9.13
"517",2024-07-22 14:16:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",8.56
"518",2024-07-22 14:17:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",7.79
"519",2024-07-22 14:17:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",5.25
"520",2024-07-22 14:18:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",3.94
"521",2024-07-22 14:18:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",0.52
"522",2024-07-22 14:19:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.07
"523",2024-07-22 14:19:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.04
"524",2024-07-22 14:20:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"525",2024-07-22 14:20:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.03
"526",2024-07-22 14:21:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.03
"527",2024-07-22 14:21:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"528",2024-07-22 14:22:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.03
"529",2024-07-24 13:41:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",10.04
"530",2024-07-24 13:41:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",10.08
"531",2024-07-24 13:42:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",10.14
"532",2024-07-24 13:42:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",10.38
"533",2024-07-24 13:43:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",10.47
"534",2024-07-24 13:43:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",10.41
"535",2024-07-24 13:44:00,"peter",1.5,"MilliGM-PER-L","dissolvedOxygen",10.42
"536",2024-07-24 13:44:00,"peter",1.75,"MilliGM-PER-L","dissolvedOxygen",9.6
"537",2024-07-24 13:45:00,"peter",2,"MilliGM-PER-L","dissolvedOxygen",7.21
"538",2024-07-24 13:45:00,"peter",2.25,"MilliGM-PER-L","dissolvedOxygen",6.4
"539",2024-07-24 13:46:00,"peter",2.5,"MilliGM-PER-L","dissolvedOxygen",6.52
"540",2024-07-24 13:46:00,"peter",2.75,"MilliGM-PER-L","dissolvedOxygen",6.65
"541",2024-07-24 13:47:00,"peter",3,"MilliGM-PER-L","dissolvedOxygen",6.17
"542",2024-07-24 13:47:00,"peter",3.25,"MilliGM-PER-L","dissolvedOxygen",5.78
"543",2024-07-24 13:48:00,"peter",3.5,"MilliGM-PER-L","dissolvedOxygen",7.35
"544",2024-07-24 13:48:00,"peter",3.75,"MilliGM-PER-L","dissolvedOxygen",7.75
"545",2024-07-24 13:49:00,"peter",4,"MilliGM-PER-L","dissolvedOxygen",9.14
"546",2024-07-24 13:49:00,"peter",4.25,"MilliGM-PER-L","dissolvedOxygen",9.88
"547",2024-07-24 13:50:00,"peter",4.5,"MilliGM-PER-L","dissolvedOxygen",9.46
"548",2024-07-24 13:50:00,"peter",4.75,"MilliGM-PER-L","dissolvedOxygen",8.69
"549",2024-07-24 13:51:00,"peter",5,"MilliGM-PER-L","dissolvedOxygen",7.34
"550",2024-07-24 13:51:00,"peter",5.25,"MilliGM-PER-L","dissolvedOxygen",4.77
"551",2024-07-24 13:52:00,"peter",5.5,"MilliGM-PER-L","dissolvedOxygen",1.43
"552",2024-07-24 13:52:00,"peter",5.75,"MilliGM-PER-L","dissolvedOxygen",0.29
"553",2024-07-24 13:53:00,"peter",6,"MilliGM-PER-L","dissolvedOxygen",0.07
"554",2024-07-24 13:53:00,"peter",6.25,"MilliGM-PER-L","dissolvedOxygen",0.03
"555",2024-07-24 13:54:00,"peter",6.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"556",2024-07-24 13:54:00,"peter",6.75,"MilliGM-PER-L","dissolvedOxygen",0.03
"557",2024-07-24 13:55:00,"peter",7,"MilliGM-PER-L","dissolvedOxygen",0.03
"558",2024-07-24 13:55:00,"peter",7.5,"MilliGM-PER-L","dissolvedOxygen",0.03
"559",2024-07-24 13:56:00,"peter",8,"MilliGM-PER-L","dissolvedOxygen",0.03
"560",2024-07-26 16:00:00,"peter",0,"MilliGM-PER-L","dissolvedOxygen",10.15
"561",2024-07-26 16:00:00,"peter",0.25,"MilliGM-PER-L","dissolvedOxygen",10.24
"562",2024-07-26 16:01:00,"peter",0.5,"MilliGM-PER-L","dissolvedOxygen",10.39
"563",2024-07-26 16:01:00,"peter",0.75,"MilliGM-PER-L","dissolvedOxygen",10.83
"564",2024-07-26 16:02:00,"peter",1,"MilliGM-PER-L","dissolvedOxygen",10.79
"565",2024-07-26 16:02:00,"peter",1.25,"MilliGM-PER-L","dissolvedOxygen",10.46
